id,character,dialogue,movie,race,is_evil
1236,Pippin,I had the loveliest dream last night.There was this large barrelfull of pipe-weed.And we smoked all of it.And then......you were sick.I'd give anything for a whiff of Old Toby.,The Two Towers ,hobbit,false
1237,Merry,Did you hear that?There it is again.Something's not right here.Not right at all.,The Two Towers ,hobbit,false
1238,Merry,You just said something...Treeish.,The Two Towers ,hobbit,false
1239,Pippin,"No, I didn't. I was just stretching. ",The Two Towers ,hobbit,false
1240,Merry,You're taller.,The Two Towers ,hobbit,false
1241,Pippin,Who?,The Two Towers ,hobbit,false
1242,Merry,You!,The Two Towers ,hobbit,false
1243,Pippin,Than what?,The Two Towers ,hobbit,false
710,Gimli, I'll have no pointy-ear outscoring me!      ,The Two Towers ,dwarf,false
711,Legolas,Nineteen!      ,The Two Towers ,elf,false
712,Pippin,Merry.      ,The Two Towers ,hobbit,false
713,Treebeard,"We have just agreed.,    ",The Two Towers ,ent,false
714,Merry,Yes?      ,The Two Towers ,hobbit,false
715,Treebeard,"I have told your names to the Entmoot......and we have agreed......you are not      Orcs.,    ",The Two Towers ,ent,false
716,Pippin,"Well, that's good news. ",The Two Towers ,hobbit,false
717,Merry,And what about Saruman? Have you come to a decision about him?      ,The Two Towers ,hobbit,false
718,Treebeard,"Now, don't be hasty, Master Meriadoc.      ",The Two Towers ,ent,false
719,Merry,"Hasty? Our friends are out there. ,They need our help. They cannot fight this war on their own.      ",The Two Towers ,hobbit,false
693,Merry,Yes!      ,The Two Towers ,hobbit,false
720,Treebeard,"War? Yes. It affects us all. Tree, root and twig.      But you must understand, young Hobbit......it takes a long time......to say anything in Old      Entish... ,...and we never say anything......unless it is worth taking......a long time to say.,    ",The Two Towers ,ent,false
721,Gimli,Seventeen! Eighteen! Nineteen! Twenty! Twenty-one!      ,The Two Towers ,dwarf,false
1244,Merry,Than me!,The Two Towers ,hobbit,false
1270,Saruman,"Build a dam, block the streamwork the furnaces night and day.",The Two Towers ,maiar,false
1272,Treebeard,"Hobbits?Never heard of a Hobbit before.Sounds like Orc mischief to me! ,They come with fire.They come with axes.Gnawing, biting, breakinghacking, burning! Destroyers and usurpers! Curse them!",The Two Towers ,ent,false
1273,Merry,No!You don't understand. We're Hobbits!Halflings!Shire-folk!,The Two Towers ,hobbit,false
1274,Treebeard,Maybe you are......and maybe you aren't.The White Wizard will know.,The Two Towers ,ent,false
1275,Pippin,The White Wizard?,The Two Towers ,hobbit,false
1276,Merry,Saruman.,The Two Towers ,hobbit,false
1277,Gollum,"See? See?We've led you out.Hurry, Hobbitses. Hurry! Very lucky we find you.    ,Nice Hobbit.",The Two Towers ,hobbit,false
1278,Sam,It's a bog. He's led us into a swamp.,The Two Towers ,hobbit,false
1279,Gollum,"A swamp, yes, yes.Come, master. We will take youon safe paths through the mist.Come, Hobbits! Come! We go quickly. ,I found it. I did.The way through the marshes.Orcs don't use it.Orcs don't know it.They go around for miles and miles.Come quickly.Soft and",The Two Towers ,hobbit,false
1280,Sam,I hate this place. It's too quiet.There's been no sight nor soundof a bird for two days.,The Two Towers ,hobbit,false
1281,Gollum,"No, no birdses to eat.No crunchable birdses.We are famished! Yes!Famished we are, precious! ",The Two Towers ,hobbit,false
1285,Gollum,"Oh, cruel Hobbit.It does not care if we be hungry.Does not care if we should die. ,Not like master.Master cares.Master knows.Yes.Precious.Once it takes hold of us......it never lets go.",The Two Towers ,hobbit,false
1287,Gandalf,"Fly, you fools!",The Two Towers ,maiar,false
1308,Sam,"    , Not dead. ",The Return of the King ,hobbit,false
1069,Gollum,The Black Gate of Mordor.,The Two Towers ,hobbit,false
1070,Sam,"Oh, save us.My old Gaffer would have a thing or twoto say if he could see us now.",The Two Towers ,hobbit,false
1074,Sam,Look!The gate.It's opening!I can see a way down.,The Two Towers ,hobbit,false
1075,Frodo,"Sam, no!",The Two Towers ,hobbit,false
1076,Faramir,He's here.,The Two Towers ,human,false
1077,Faramir,"I would have done, but our numbers were too few.",The Two Towers ,human,false
1078,Faramir,That is not my intent.,The Two Towers ,human,false
1079,Faramir,lf there is need to go to Rivendell......send me in his stead.,The Two Towers ,human,false
1080,Faramir,You must come with me. Now. ,The Two Towers ,human,false
1081,Faramir, Down there.,The Two Towers ,human,false
1082,Faramir,"To enter the Forbidden Pool bears the penalty of death.    ,They wait for my command. Shall I     shoot?",The Two Towers ,human,false
1083,Faramir,"That's enough. ,Where     are you leading them? ,Answer me.",The Two Towers ,human,false
1084,Faramir,What news?,The Two Towers ,human,false
1085,Faramir,How many?,The Two Towers ,human,false
1087,Pippin,Did we lose him? I think we lost him.,The Two Towers ,hobbit,false
1090,Merry,Trees. Climb a tree.,The Two Towers ,hobbit,false
1091,Faramir,What did they steal?,The Two Towers ,human,false
1092,Saruman,If the wall is breachedHelm's Deep will fall.,The Two Towers ,maiar,false
1093,Faramir,"So this is the answer to all the riddles. ,Here in the     Wild I have you......two Halflings......and a host of men at my call.,The Ring of Power within my     grasp.,A chance for Faramir, captain of Gondor......to     show his quality.",The Two Towers ,human,false
1094,Saruman,Tens of thousands.,The Two Towers ,maiar,false
1095,Faramir," Prepare to leave.    ,The Ring will go to Gondor.    ",The Two Towers ,human,false
1096,Saruman,A new power is rising.Its victory is at hand.,The Two Towers ,maiar,false
1097,Saruman,This night......the land will be stainedwith the blood of Rohan!March to Helm's Deep!Leave none alive!,The Two Towers ,maiar,false
1098,Saruman,To war! ,The Two Towers ,maiar,false
1099,Saruman,There will be no dawn for Men. ,The Two Towers ,maiar,false
1100,Pippin,Look. There's smoke to the south.,The Two Towers ,hobbit,false
1101,Treebeard,There is always smoke rising......from lsengard these days.,The Two Towers ,ent,false
1102,Merry,Isengard?,The Two Towers ,hobbit,false
1103,Treebeard,There was a time......when Saruman would walk in my woods.But now he has a mind of metal......and wheels.He no longer cares for growing things.,The Two Towers ,ent,false
1104,Pippin,What is it?,The Two Towers ,hobbit,false
1105,Pippin,    The eagles! The eagles are coming!      ,The Return of the King ,hobbit,false
1106,Sam,    Frodo! ,The Return of the King ,hobbit,false
1107,Frodo,    I'm here Sam! ,The Return of the King ,hobbit,false
1108,Sam,    Destroy it! ,The Return of the King ,hobbit,false
1109,Sam,    Go on! Now! Throw it in the fire!,The Return of the King ,hobbit,false
1110,Sam,    What are you waiting for? Just let it go!,The Return of the King ,hobbit,false
1111,Frodo,    The Ring is mine! ,The Return of the King ,hobbit,false
1112,Sam,    No! ,The Return of the King ,hobbit,false
1113,Sam,    Nooooooo!,The Return of the King ,hobbit,false
1114,Gollum,"    Yeees! , Yeees!    , Precious! My Precious!    ",The Return of the King ,hobbit,false
1115,Faramir,    Saruman attacks from lsengard. Sauron from Mordor. The fight will come to     Men on both fronts. Gondor is weak. Sauron will strike us soon. And he will     strike hard. He knows now we do not have the strength to repel him.,The Two Towers ,human,false
1116,Gandalf,"The Grey Pilgrim.     That's what they used to call me. Three hundred lives of Men I've walked     this earth, and now I have no time. With luck, my search will not be in     vain. ,Look to my coming at first light on the fifth day. At dawn, look to     t",The Two Towers ,maiar,false
1117,Faramir,My men tell me that you are Orc spies.,The Two Towers ,human,false
1118,Faramir,"Well, if you're not spies, then who are you?",The Two Towers ,human,false
1121,Faramir,And where is your skulking friend? That gangrel creature. He had an ill-favored     look.,The Two Towers ,human,false
1122,Faramir, You're a friend of Boromir?,The Two Towers ,human,false
1123,Faramir,It will grieve you then to     learn that he is dead.,The Two Towers ,human,false
1124,Faramir,"As one of his companions, I'd hoped you would tell me.",The Two Towers ,human,false
1125,Faramir,"His horn washed up upon the riverbank, about six days past. It was     cloven in two. But more than this, I know it in my heart.    ,He was my brother.",The Two Towers ,human,false
1126,Legolas,"    Fifteen, sixteen. ",The Return of the King ,elf,false
1127,Faramir,There are no travelers in this land.Only servants of the Dark Tower.,The Two Towers ,human,false
1128,Faramir,"The enemy? ,His sense of duty was no lessthan yours, I deem.,You wonder what his name is......where he came from.,And if he was really evil at heart.,What lies or threats led himon this long march from home.,If he would not rather have stayed there......i",The Two Towers ,human,false
1129,Legolas,"  Thirty three, thirty four.    ",The Return of the King ,elf,false
1130,Gimli,  That still only counts as one!    ,The Return of the King ,dwarf,false
1132,Faramir,It's been very quiet across the river. ,The Return of the King ,human,false
1133,Faramir,"They're not coming from the North! To the river quick, quick!",The Return of the King ,human,false
1135,Frodo,    Smeagol promised! ,The Return of the King ,hobbit,false
1136,Gollum,    Smeagol lied!     ,The Return of the King ,hobbit,false
1402,Human,What do you want ?,The Fellowship of the Ring ,human,false
1403,Frodo,Who is     she ? This woman you sing of ? ,The Fellowship of the Ring ,hobbit,false
1405,Frodo,What happened to her?,The Fellowship of the Ring ,hobbit,false
1415,Gimli,Oh!,The Fellowship of the Ring ,dwarf,false
1533,Sam,I thought they were dead.,The Two Towers ,hobbit,false
1534,Gollum,"Come on, Hobbits! Mustn't stop now. This way! ",The Return of the King ,hobbit,false
1535,Pippin,"So I imagine this is just a ceremonial position. , I mean, they don't actually expect me to do any     fighting, do they? ",The Return of the King ,hobbit,false
1566,Elf,"A, Aragorn in D'nedain istannen le ammen. ",The Fellowship of the Ring ,elf,false
1602,Soldiers,Down to the lower levels quick! ,The Return of the King ,human,false
181,Aragorn,"Murderers, traitors. You would call upon them to fight? They believe in     nothing. They answer to no one",The Return of the King ,human,false
182,Aragorn,Sauron will not have forgotten the sword of Elendil. ,The Return of the King ,human,false
183,Aragorn,The blade that was broken shall return to Minas Tirith. ,The Return of the King ,human,false
184,Aragorn,'-chebin Estel anim. ,The Return of the King ,human,false
185,Aragorn,Eowyn',The Return of the King ,human,false
187,Pippin,  Frodo!    ,The Return of the King ,hobbit,false
188,Pippin,  Frodo!    ,The Return of the King ,hobbit,false
189,Gandalf,  Silence!    ,The Return of the King ,maiar,false
190,Merry,  No!    ,The Return of the King ,hobbit,false
191,Gandalf,  Silence!    ,The Return of the King ,maiar,false
193,Aragorn,Why have you come?,The Return of the King ,human,false
194,Aragorn,It is but a shadow and a thought that you love. I cannot give you what     you seek.,The Return of the King ,human,false
195,Aragorn,I have wished you joy since first I saw you. ,The Return of the King ,human,false
196,Aragorn,Not this time. This time you must stay Gimli.,The Return of the King ,human,false
197,Gimli,Mind your aim.,The Return of the King ,dwarf,false
198,Gimli,"Oh! , That's     it, right, we warned you! Prepare to be boarded! ",The Return of the King ,dwarf,false
199,Aragorn,You said this fortress would never fall while your men defend it.      They still defend it. They have died defending it.          ,The Two Towers ,human,false
200,Aragorn,Is there no other way for the women      and children to get out of the caves?     ,The Two Towers ,human,false
201,Aragorn,Is there no other way?          ,The Two Towers ,human,false
203,Merry,    DEEEEAAATH!,The Return of the King ,hobbit,false
204,Aragorn, Tell the women and children      to make for the mountain pass. And barricade the entrance!          ,The Two Towers ,human,false
209,Aragorn,"Ride out with me. ,Ride out and meet them.,    ",The Two Towers ,human,false
210,Pippin,    NO! Aaahhh,The Return of the King ,hobbit,false
211,Aragorn,For Rohan. For your people.          ,The Two Towers ,human,false
213,Gandalf,"    So passes Denethor, son of Ecthelion. ",The Return of the King ,maiar,false
215,Gimli,  I guess that concludes negotiations.    ,The Return of the King ,dwarf,false
216,Aragorn,How long do you need?      ,The Two Towers ,human,false
217,Aragorn,Gimli!      ,The Two Towers ,human,false
218,Gollum,In there. ,The Return of the King ,hobbit,false
219,Frodo, What is this place? ,The Return of the King ,hobbit,false
220,Gollum,Master must go inside the tunnel. ,The Return of the King ,hobbit,false
221,Frodo,Now that I'm here I don't think I want to. ,The Return of the King ,hobbit,false
222,Gollum,It's the only way. Go in' or go back. ,The Return of the King ,hobbit,false
223,Frodo,I can't go back. ,The Return of the King ,hobbit,false
224,Frodo,What's that smell.,The Return of the King ,hobbit,false
226,Gollum,Hurry! This way.,The Return of the King ,hobbit,false
